Simplified,Pinyin,Level
沏,qī,7
凄凉,qīliáng,7
期盼,qīpàn,7
欺骗,qīpiàn,7
欺诈,qīzhà,7
漆,qī,7
齐心协力,qíxīn-xiélì,7
其后,qíhòu,7
其间,qíjiān,7
奇花异草,qíhuā-yìcǎo,7
奇迹,qíjì,7
奇特,qítè,7
歧视,qíshì,7
祈祷,qídǎo,7
棋,qí,7
棋子,qízǐ,7
旗袍,qípáo,7
旗帜,qízhì,7
乞丐,qǐgài,7
乞求,qǐqiú,7
乞讨,qǐtǎo,7
岂有此理,qǐyǒucǐlǐ,7
启迪,qǐdí,7
启蒙,qǐméng,7
启示,qǐshì,7
起步,qǐbù,7
起草,qǐcǎo,7
起程,qǐchéng,7
起初,qǐchū,7
起伏,qǐfú,7
起劲,qǐjìn,7
起跑线,qǐpǎoxiàn,7
起源,qǐyuán,7
气愤,qìfèn,7
气管,qìguǎn,7
气馁,qìněi,7
气派,qìpài,7
气泡,qìpào,7
气魄,qìpò,7
气势,qìshì,7
气味,qìwèi,7
气息,qìxī,7
气质,qìzhì,7
迄今,qìjīn,7
迄今为止,qìjīn-wéizhǐ,7
契机,qìjī,7
契约,qìyuē,7
器材,qìcái,7
器械,qìxiè,7
掐,qiā,7
卡,qiǎ,7
卡子,qiǎzi,7
洽谈,qiàtán,7
恰到好处,qiàdào-hǎochù,7
恰恰相反,qiàqià xiāngfǎn,7
恰巧,qiàqiǎo,7
恰如其分,qiàrú-qífèn,7
千变万化,qiānbiàn-wànhuà,7
千方百计,qiānfāng-bǎijì,7
千家万户,qiānjiā-wànhù,7
千军万马,qiānjūn-wànmǎ,7
千钧一发,qiānjūn-yīfà,7
迁,qiān,7
迁就,qiānjiù,7
迁移,qiānyí,7
牵扯,qiānchě,7
牵挂,qiānguà,7
牵涉,qiānshè,7
牵头,qiāntóu,7
牵制,qiānzhì,7
铅,qiān,7
谦逊,qiānxùn,7
签,qiān,7
签署,qiānshǔ,7
前辈,qiánbèi,7
前不久,qiánbùjiǔ,7
前赴后继,qiánfù-hòujì,7
前期,qiánqī,7
前任,qiánrèn,7
前所未有,qiánsuǒwèiyǒu,7
前台,qiántái,7
前无古人,qiánwúgǔrén,7
前夕,qiánxī,7
前线,qiánxiàn,7
前沿,qiányán,7
前仰后合,qiányǎng-hòuhé,7
前者,qiánzhě,7
虔诚,qiánchéng,7
钱财,qiáncái,7
钳子,qiánzi,7
潜能,qiánnéng,7
潜水,qiánshuǐ,7
潜艇,qiántǐng,7
潜移默化,qiányí-mòhuà,7
潜在,qiánzài,7
谴责,qiǎnzé,7
欠缺,qiànquē,7
欠条,qiàntiáo,7
歉意,qiànyì,7
呛,qiāng,7
枪毙,qiāngbì,7
腔,qiāng,7
强加,qiángjiā,7
强劲,qiángjìng,7
强项,qiángxiàng,7
强行,qiángxíng,7
强硬,qiángyìng,7
强占,qiángzhàn,7
强制,qiángzhì,7
抢夺,qiǎngduó,7
抢劫,qiǎngjié,7
抢眼,qiǎngyǎn,7
敲边鼓,qiāo biāngǔ,7
敲诈,qiāozhà,7
乔装,qiáozhuāng,7
瞧不起,qiáobuqǐ,7
巧合,qiǎohé,7
窍门,qiàomén,7
翘,qiào,7
撬,qiào,7
切除,qiēchú,7
切断,qiēduàn,7
切割,qiēgē,7
且,qiě,7
且,qiě,7
切身,qièshēn,7
窃取,qièqǔ,7
钦佩,qīnpèi,7
侵害,qīnhài,7
侵略,qīnlüè,7
侵权,qīnquán,7
侵占,qīnzhàn,7
亲和力,qīnhélì,7
亲近,qīnjìn,7
亲朋好友,qīnpéng-hǎoyǒu,7
亲戚,qīnqi,7
亲情,qīnqíng,7
亲热,qīnrè,7
亲身,qīnshēn,7
亲生,qīnshēng,7
亲手,qīnshǒu,7
亲友,qīnyǒu,7
勤工俭学,qíngōng-jiǎnxué,7
勤快,qínkuai,7
勤劳,qínláo,7
寝室,qǐnshì,7
青春期,qīngchūnqī,7
青蛙,qīngwā,7
轻而易举,qīng'éryìjǔ,7
轻蔑,qīngmiè,7
轻微,qīngwēi,7
轻型,qīngxíng,7
倾家荡产,qīngjiā-dàngchǎn,7
倾诉,qīngsù,7
倾听,qīngtīng,7
倾销,qīngxiāo,7
倾斜,qīngxié,7
清除,qīngchú,7
清脆,qīngcuì,7
清单,qīngdān,7
清淡,qīngdàn,7
清静,qīngjìng,7
清凉,qīngliáng,7
清明,qīngmíng,7
清晰,qīngxī,7
清新,qīngxīn,7
清真寺,qīngzhēnsì,7
情,qíng,7
情报,qíngbào,7
情不自禁,qíngbùzìjīn,7
情调,qíngdiào,7
情怀,qínghuái,7
情结,qíngjié,7
情侣,qínglǚ,7
情人,qíngrén,7
情谊,qíngyì,7
情愿,qíngyuàn,7
请柬,qǐngjiǎn,7
请帖,qǐngtiě,7
庆典,qìngdiǎn,7
庆贺,qìnghè,7
庆幸,qìngxìng,7
丘陵,qiūlíng,7
囚犯,qiúfàn,7
求婚,qiúhūn,7
求救,qiújiù,7
求学,qiúxué,7
求医,qiúyī,7
求证,qiúzhèng,7
求助,qiúzhù,7
曲线,qūxiàn,7
曲折,qūzhé,7
驱动,qūdòng,7
驱逐,qūzhú,7
屈服,qūfú,7
趋于,qūyú,7
曲,qǔ,7
取代,qǔdài,7
取缔,qǔdì,7
取而代之,qǔ'érdàizhī,7
取经,qǔjīng,7
取决于,qǔjué yú,7
取暖,qǔnuǎn,7
取胜,qǔshèng,7
取笑,qǔxiào,7
娶,qǔ,7
去除,qùchú,7
去处,qùchù,7
去向,qùxiàng,7
趣味,qùwèi,7
圈套,quāntào,7
圈子,quānzi,7
权衡,quánhéng,7
权威,quánwēi,7
权益,quányì,7
全长,quáncháng,7
全程,quánchéng,7
全方位,quánfāngwèi,7
全局,quánjú,7
全力以赴,quánlìyǐfù,7
全能,quánnéng,7
全文,quánwén,7
全心全意,quánxīn-quányì,7
拳,quán,7
拳头,quántóu,7
劝告,quàngào,7
劝说,quànshuō,7
劝阻,quànzǔ,7
缺口,quēkǒu,7
缺失,quēshī,7
缺席,quēxí,7
确切,quèqiè,7
确信,quèxìn,7
确凿,quèzáo,7
确诊,quèzhěn,7
燃放,ránfàng,7
燃气,ránqì,7
燃油,rányóu,7
嚷,rǎng,7
让步,ràngbù,7
饶,ráo,7
饶恕,ráoshù,7
扰乱,rǎoluàn,7
绕行,ràoxíng,7
惹,rě,7
热潮,rècháo,7
热带,rèdài,7
热气,rèqì,7
热气球,rèqìqiú,7
热腾腾,rèténgténg,7
热衷,rèzhōng,7
人次,réncì,7
人道,réndào,7
人格,réngé,7
人工智能,réngōng-zhìnéng,7
人均,rénjūn,7
人品,rénpǐn,7
人气,rénqì,7
人情,rénqíng,7
人身,rénshēn,7
人事,rénshì,7
人手,rénshǒu,7
人体,réntǐ,7
人为,rénwéi,7
人文,rénwén,7
人行道,rénxíngdào,7
人性,rénxìng,7
人选,rénxuǎn,7
人缘儿,rényuánr,7
人造,rénzào,7
人质,rénzhì,7
仁慈,réncí,7
忍饥挨饿,rěnjī-ái'è,7
忍耐,rěnnài,7
忍心,rěnxīn,7
认错,rèncuò,7
认证,rènzhèng,7
认知,rènzhī,7
任命,rènmìng,7
任期,rènqī,7
任人宰割,rènrén-zǎigē,7
任意,rènyì,7
任职,rènzhí,7
韧性,rènxìng,7
日程,rìchéng,7
日复一日,rìfùyīrì,7
日后,rìhòu,7
日前,rìqián,7
日趋,rìqū,7
日新月异,rìxīn-yuèyì,7
日益,rìyì,7
荣获,rónghuò,7
荣幸,róngxìng,7
荣誉,róngyù,7
容光焕发,róngguāng-huànfā,7
容量,róngliàng,7
容纳,róngnà,7
容忍,róngrěn,7
容许,róngxǔ,7
容颜,róngyán,7
溶解,róngjiě,7
融,róng,7
融化,rónghuà,7
融洽,róngqià,7
冗长,rǒngcháng,7
柔和,róuhé,7
柔软,róuruǎn,7
揉,róu,7
如果说,rúguǒ shuō,7
如实,rúshí,7
如意,rúyì,7
如愿以偿,rúyuànyǐcháng,7
如醉如痴,rúzuì-rúchī,7
儒家,Rújiā,7
儒学,rúxué,7
入场,rùchǎng,7
入场券,rùchǎngquàn,7
入境,rùjìng,7
入侵,rùqīn,7
入手,rùshǒu,7
入选,rùxuǎn,7
软弱,ruǎnruò,7
软实力,ruǎnshílì,7
瑞雪,ruìxuě,7
润,rùn,7
若干,ruògān,7
弱点,ruòdiǎn,7
弱势,ruòshì,7
撒,sā,7
撒谎,sāhuǎng,7
赛车,sàichē,7
赛跑,sàipǎo,7
三番五次,sānfān-wǔcì,7
三角,sānjiǎo,7
三维,sānwéi,7
散布,sànbù,7
散发,sànfā,7
桑拿,sāngná,7
嗓子,sǎngzi,7
丧生,sàngshēng,7
骚乱,sāoluàn,7
骚扰,sāorǎo,7
扫除,sǎochú,7
扫描,sǎomiáo,7
扫墓,sǎomù,7
扫兴,sǎoxìng,7
嫂子,sǎozi,7
僧人,sēngrén,7
杀害,shāhài,7
杀手,shāshǒu,7
沙龙,shālóng,7
沙滩,shātān,7
纱,shā,7
刹车,shāchē,7
砂糖,shātáng,7
鲨鱼,shāyú,7
傻瓜,shǎguā,7
筛,shāi,7
筛选,shāixuǎn,7
晒太阳,shài tàiyáng,7
山川,shānchuān,7
山顶,shāndǐng,7
山冈,shāngāng,7
山岭,shānlǐng,7
山路,shānlù,7
山寨,shānzhài,7
删,shān,7
删除,shānchú,7
煽动,shāndòng,7
闪烁,shǎnshuò,7
善,shàn,7
善意,shànyì,7
擅长,shàncháng,7
擅自,shànzì,7
膳食,shànshí,7
赡养,shànyǎng,7
伤残,shāngcán,7
伤感,shānggǎn,7
伤痕,shānghén,7
伤脑筋,shāng nǎojīn,7
伤势,shāngshì,7
商贩,shāngfàn,7
商贾,shānggǔ,7
商讨,shāngtǎo,7
上报,shàngbào,7
上场,shàngchǎng,7
上方,shàngfāng,7
上岗,shànggǎng,7
上火,shànghuǒ,7
上空,shàngkōng,7
上流,shàngliú,7
上期,shàng qī,7
上任,shàngrèn,7
上述,shàngshù,7
上司,shàngsi,7
上诉,shàngsù,7
上调,shàngtiáo,7
上头,shàngtou,7
上限,shàngxiàn,7
上旬,shàngxún,7
上瘾,shàngyǐn,7
上映,shàngyìng,7
上游,shàngyóu,7
尚,shàng,7
尚未,shàngwèi,7
捎,shāo,7
烧毁,shāohuǐ,7
烧烤,shāokǎo,7
稍后,shāohòu,7
稍候,shāohòu,7
稍稍,shāoshāo,7
少不了,shǎobuliǎo,7
少见,shǎojiàn,7
少量,shǎoliàng,7
少有,shǎoyǒu,7
少林寺,Shàolín Sì,7
少女,shàonǚ,7
奢侈,shēchǐ,7
奢望,shēwàng,7
设,shè,7
设定,shèdìng,7
设法,shèfǎ,7
社会主义,shèhuì zhǔyì,7
社交,shèjiāo,7
社论,shèlùn,7
社团,shètuán,7
涉嫌,shèxián,7
摄氏度,shèshìdù,7
谁知道,shéi zhīdào,7
申办,shēnbàn,7
申报,shēnbào,7
申领,shēnlǐng,7
伸手,shēnshǒu,7
伸缩,shēnsuō,7
伸张,shēnzhāng,7
身不由己,shēnbùyóujǐ,7
身价,shēnjià,7
身躯,shēnqū,7
身心,shēnxīn,7
身影,shēnyǐng,7
身子,shēnzi,7
绅士,shēnshì,7
深奥,shēn'ào,7
深切,shēnqiè,7
深情,shēnqíng,7
深入人心,shēnrù-rénxīn,7
深受,shēnshòu,7
深思,shēnsī,7
深信,shēnxìn,7
深夜,shēnyè,7
深远,shēnyuǎn,7
神气,shénqì,7
神圣,shénshèng,7
神态,shéntài,7
神仙,shénxiān,7
审,shěn,7
审定,shěndìng,7
审核,shěnhé,7
审美,shěnměi,7
审判,shěnpàn,7
审批,shěnpī,7
审视,shěnshì,7
肾,shèn,7
甚至于,shènzhìyú,7
渗,shèn,7
渗透,shèntòu,7
慎重,shènzhòng,7
升温,shēngwēn,7
生机,shēngjī,7
生理,shēnglǐ,7
生命线,shēngmìngxiàn,7
生怕,shēngpà,7
生平,shēngpíng,7
生前,shēngqián,7
生死,shēngsǐ,7
生态,shēngtài,7
生物,shēngwù,7
生效,shēngxiào,7
生涯,shēngyá,7
生硬,shēngyìng,7
生育,shēngyù,7
声称,shēngchēng,7
声望,shēngwàng,7
声誉,shēngyù,7
牲畜,shēngchù,7
绳子,shéngzi,7
省略,shěnglüè,7
省事,shěngshì,7
圣贤,shèngxián,7
胜出,shèngchū,7
胜任,shèngrèn,7
盛大,shèngdà,7
盛会,shènghuì,7
盛开,shèngkāi,7
盛气凌人,shèngqì-língrén,7
剩余,shèngyú,7
尸体,shītǐ,7
失传,shīchuán,7
失控,shīkòng,7
失利,shīlì,7
失恋,shīliàn,7
失灵,shīlíng,7
失落,shīluò,7
失眠,shīmián,7
失明,shīmíng,7
失效,shīxiào,7
失业率,shīyèlǜ,7
失踪,shīzōng,7
师范,shīfàn,7
师长,shīzhǎng,7
师资,shīzī,7
狮子,shīzi,7
施工,shīgōng,7
施加,shījiā,7
施行,shīxíng,7
施压,shīyā,7
湿度,shīdù,7
湿润,shīrùn,7
十字路口,shízì lùkǒu,7
时不时,shíbùshí,7
时段,shíduàn,7
时隔,shí gé,7
时好时坏,shíhǎo-shíhuài,7
时间表,shíjiānbiǎo,7
时空,shíkōng,7
时髦,shímáo,7
时尚,shíshàng,7
时速,shísù,7
识别,shíbié,7
实地,shídì,7
实话,shíhuà,7
实话实说,shíhuà-shíshuō,7
实况,shíkuàng,7
实事求是,shíshì-qiúshì,7
实体,shítǐ,7
实物,shíwù,7
实质,shízhì,7
食宿,shísù,7
食用,shíyòng,7
史无前例,shǐwúqiánlì,7
使唤,shǐhuan,7
使命,shǐmìng,7
使者,shǐzhě,7
士气,shìqì,7
示威,shìwēi,7
示意,shìyì,7
世代,shìdài,7
世故,shìgu,7
世界级,shìjiè jí,7
世袭,shìxí,7
市场经济,shìchǎng jīngjì,7
势必,shìbì,7
势不可当,shìbùkědāng,7
势头,shìtou,7
事迹,shìjì,7
事态,shìtài,7
事务,shìwù,7
事务所,shìwùsuǒ,7
事项,shìxiàng,7
事宜,shìyí,7
侍候,shìhòu,7
试探,shìtan,7
试行,shìxíng,7
试用,shìyòng,7
试用期,shìyòngqī,7
视察,shìchá,7
视角,shìjiǎo,7
视觉,shìjué,7
视力,shìlì,7
视线,shìxiàn,7
视野,shìyě,7
柿子,shìzi,7
是非,shìfēi,7
适度,shìdù,7
适量,shìliàng,7
适时,shìshí,7
适宜,shìyí,7
逝世,shìshì,7
释放,shìfàng,7
嗜好,shìhào,7
收复,shōufù,7
收据,shōujù,7
收敛,shōuliǎn,7
收留,shōuliú,7
收买,shōumǎi,7
收视率,shōushìlǜ,7
收缩,shōusuō,7
收支,shōuzhī,7
手臂,shǒubì,7
手册,shǒucè,7
手动,shǒudòng,7
手脚,shǒujiǎo,7
手帕,shǒupà,7
手枪,shǒuqiāng,7
手势,shǒushì,7
手术室,shǒushùshì,7
手头,shǒutóu,7
手腕,shǒuwàn,7
手艺,shǒuyì,7
手掌,shǒuzhǎng,7
守候,shǒuhòu,7
守护,shǒuhù,7
守株待兔,shǒuzhū-dàitù,7
首创,shǒuchuàng,7
首府,shǒufǔ,7
首批,shǒupī,7
首饰,shǒushì,7
首要,shǒuyào,7
寿命,shòumìng,7
受过,shòuguò,7
受害,shòuhài,7
受害人,shòuhàirén,7
受贿,shòuhuì,7
受惊,shòujīng,7
受苦,shòukǔ,7
受理,shòulǐ,7
受骗,shòupiàn,7
受益,shòuyì,7
授权,shòuquán,7
授予,shòuyǔ,7
售价,shòujià,7
售票,shòupiào,7
书橱,shūchú,7
书籍,shūjí,7
书记,shūjì,7
书面,shūmiàn,7
书写,shūxiě,7
抒情,shūqíng,7
枢纽,shūniǔ,7
梳,shū,7
梳理,shūlǐ,7
梳子,shūzi,7
舒畅,shūchàng,7
疏导,shūdǎo,7
疏忽,shūhu,7
疏散,shūsàn,7
疏通,shūtōng,7
输家,shūjiā,7
输送,shūsòng,7
输血,shūxuè,7
输液,shūyè,7
赎,shú,7
暑期,shǔqī,7
属性,shǔxìng,7
曙光,shǔguāng,7
束缚,shùfù,7
树立,shùlì,7
树木,shùmù,7
树梢,shùshāo,7
树荫,shùyīn,7
树枝,shùzhī,7
竖,shù,7
数额,shù'é,7
数据库,shùjùkù,7
刷新,shuāxīn,7
耍,shuǎ,7
耍赖,shuǎlài,7
衰减,shuāijiǎn,7
衰竭,shuāijié,7
衰老,shuāilǎo,7
衰弱,shuāiruò,7
衰退,shuāituì,7
摔跤,shuāijiāo,7
甩,shuǎi,7
率,shuài,7
拴,shuān,7
涮,shuàn,7
双胞胎,shuāngbāotāi,7
双边,shuāngbiān,7
双重,shuāngchóng,7
双向,shuāngxiàng,7
双赢,shuāngyíng,7
霜,shuāng,7
爽快,shuǎngkuai,7
水槽,shuǐcáo,7
水稻,shuǐdào,7
水管,shuǐguǎn,7
水壶,shuǐhú,7
水货,shuǐhuò,7
水晶,shuǐjīng,7
水利,shuǐlì,7
水灵灵,shuǐlínglíng,7
水龙头,shuǐlóngtóu,7
水落石出,shuǐluò-shíchū,7
水面,shuǐmiàn,7
水手,shuǐshǒu,7
水温,shuǐwēn,7
水域,shuǐyù,7
水源,shuǐyuán,7
水涨船高,shuǐzhǎng-chuángāo,7
水准,shuǐzhǔn,7
税收,shuìshōu,7
税务,shuìwù,7
睡袋,shuìdài,7
顺便,shùnbiàn,7
顺差,shùnchā,7
顺畅,shùnchàng,7
顺从,shùncóng,7
顺理成章,shùnlǐ-chéngzhāng,7
顺路,shùnlù,7
顺其自然,shùnqízìrán,7
顺势,shùnshì,7
顺手,shùnshǒu,7
顺心,shùnxīn,7
顺应,shùnyìng,7
顺着,shùnzhe,7
瞬间,shùnjiān,7
说白了,shuōbáile,7
说不上,shuōbushàng,7
说到底,shuōdàodǐ,7
说道,shuōdao,7
说干就干,shuō gàn jiù gàn,7
说谎,shuōhuǎng,7
说老实话,shuō lǎoshi huà,7
说起来,shuō qǐlái,7
说情,shuōqíng,7
说闲话,shuō xiánhuà,7
说真的,shuō zhēnde,7
硕果,shuòguǒ,7
司法,sīfǎ,7
司空见惯,sīkōng-jiànguàn,7
司令,sīlìng,7
丝,sī,7
丝绸,sīchóu,7
丝毫,sīháo,7
私房钱,sīfángqián,7
私家车,sījiāchē,7
私立,sīlì,7
私事,sīshì,7
私下,sīxià,7
私营,sīyíng,7
私有,sīyǒu,7
私自,sīzì,7
思路,sīlù,7
思念,sīniàn,7
思前想后,sīqián-xiǎnghòu,7
思索,sīsuǒ,7
撕,sī,7
死心,sǐxīn,7
死心塌地,sǐxīn-tādì,7
四合院,sìhéyuàn,7
四季,sìjì,7
四面八方,sìmiàn-bāfāng,7
寺庙,sìmiào,7
似曾相识,sìcéng-xiāngshí,7
似是而非,sìshì-érfēi,7
伺机,sìjī,7
饲料,sìliào,7
饲养,sìyǎng,7
松绑,sōngbǎng,7
松弛,sōngchí,7
耸立,sǒnglì,7
送别,sòngbié,7
搜查,sōuchá,7
搜集,sōují,7
搜救,sōujiù,7
搜寻,sōuxún,7
艘,sōu,7
苏醒,sūxǐng,7
酥,sū,7
俗,sú,7
俗话,súhuà,7
俗话说,súhuà shuō,7
俗语,súyǔ,7
诉苦,sùkǔ,7
诉说,sùshuō,7
诉讼,sùsòng,7
素,sù,7
素不相识,sùbùxiāngshí,7
素材,sùcái,7
素描,sùmiáo,7
素食,sùshí,7
素养,sùyǎng,7
塑造,sùzào,7
蒜,suàn,7
算计,suànjì,7
算盘,suànpán,7
算账,suànzhàng,7
虽说,suīshuō,7
随处可见,suíchù kě jiàn,7
随大溜,suí dàliù,7
随机,suíjī,7
随即,suíjí,7
随身,suíshēn,7
随时随地,suíshí-suídì,7
随心所欲,suíxīnsuǒyù,7
遂心,suìxīn,7
隧道,suìdào,7
损,sǔn,7
损坏,sǔnhuài,7
损人利己,sǔnrén-lìjǐ,7
损伤,sǔnshāng,7
缩,suō,7
缩水,suōshuǐ,7
缩影,suōyǐng,7
所属,suǒshǔ,7
所谓,suǒwèi,7
所作所为,suǒzuò-suǒwéi,7
索赔,suǒpéi,7
索取,suǒqǔ,7
索性,suǒxìng,7
锁定,suǒdìng,7
他人,tārén,7
塌,tā,7
踏上,tàshang,7
胎,tāi,7
胎儿,tāi'ér,7
台球,táiqiú,7
太极,tàijí,7
太极拳,tàijíquán,7
太平,tàipíng,7
泰斗,tàidǒu,7
贪,tān,7
贪婪,tānlán,7
贪玩儿,tānwánr,7
贪污,tānwū,7
摊,tān,7
瘫,tān,7
瘫痪,tānhuàn,7
坛,tán,7
谈不上,tán bu shàng,7
谈到,tándào,7
谈论,tánlùn,7
谈起,tánqǐ,7
弹性,tánxìng,7
痰,tán,7
坦白,tǎnbái,7
坦诚,tǎnchéng,7
坦克,tǎnkè,7
坦然,tǎnrán,7
坦率,tǎnshuài,7
毯子,tǎnzi,7
炭,tàn,7
探,tàn,7
探测,tàncè,7
探亲,tànqīn,7
探求,tànqiú,7
探望,tànwàng,7
探险,tànxiǎn,7
碳,tàn,7
汤圆,tāngyuán,7
堂,táng,7
糖果,tángguǒ,7
糖尿病,tángniàobìng,7
倘若,tǎngruò,7
淌,tǎng,7
烫,tàng,7
掏钱,tāo qián,7
滔滔不绝,tāotāo-bùjué,7
逃避,táobì,7
逃生,táoshēng,7
逃亡,táowáng,7
陶瓷,táocí,7
陶冶,táoyě,7
陶醉,táozuì,7
淘,táo,7
淘气,táoqì,7
淘汰,táotài,7
讨,tǎo,7
讨好,tǎohǎo,7
讨价还价,tǎojià-huánjià,7
讨人喜欢,tǎo rén xǐhuan,7
特产,tèchǎn,7
特长,tècháng,7
特例,tèlì,7
特权,tèquán,7
特邀,tèyāo,7
特制,tèzhì,7
特质,tèzhì,7
腾,téng,7
藤椅,téngyǐ,7
剔除,tīchú,7
梯子,tīzi,7
提拔,tíbá,7
提炼,tíliàn,7
提名,tímíng,7
提速,tísù,7
提心吊胆,tíxīn-diàodǎn,7
提议,tíyì,7
提早,tízǎo,7
体谅,tǐliàng,7
体面,tǐmiàn,7
体能,tǐnéng,7
体贴,tǐtiē,7
体温,tǐwēn,7
体系,tǐxì,7
体制,tǐzhì,7
体质,tǐzhì,7
剃,tì,7
替换,tìhuàn,7
替身,tìshēn,7
天长地久,tiāncháng-dìjiǔ,7
天地,tiāndì,7
天鹅,tiān'é,7
天分,tiānfèn,7
天赋,tiānfù,7
天经地义,tiānjīng-dìyì,7
天平,tiānpíng,7
天桥,tiānqiáo,7
天生,tiānshēng,7
天使,tiānshǐ,7
天线,tiānxiàn,7
天性,tiānxìng,7
天主教,Tiānzhǔjiào,7
添加,tiānjiā,7
甜美,tiánměi,7
甜蜜,tiánmì,7
甜头,tiántou,7
填补,tiánbǔ,7
填充,tiánchōng,7
填写,tiánxiě,7
舔,tiǎn,7
挑剔,tiāoti,7
条款,tiáokuǎn,7
条例,tiáolì,7
条约,tiáoyuē,7
调侃,tiáokǎn,7
调控,tiáokòng,7
调料,tiáoliào,7
调试,tiáoshì,7
挑起,tiǎoqǐ,7
挑衅,tiǎoxìn,7
跳槽,tiàocáo,7
跳动,tiàodòng,7
跳伞,tiàosǎn,7
跳跃,tiàoyuè,7
贴近,tiējìn,7
贴切,tiēqiè,7
帖子,tiězi,7
听从,tīngcóng,7
听话,tīnghuà,7
停泊,tíngbó,7
停车位,tíngchēwèi,7
停电,tíngdiàn,7
停顿,tíngdùn,7
停放,tíngfàng,7
停业,tíngyè,7
通畅,tōngchàng,7
通车,tōngchē,7
通风,tōngfēng,7
通告,tōnggào,7
通缉,tōngjī,7
通顺,tōngshùn,7
通俗,tōngsú,7
通通,tōngtōng,7
通往,tōngwǎng,7
通宵,tōngxiāo,7
通行证,tōngxíngzhèng,7
同伴,tóngbàn,7
同步,tóngbù,7
同等,tóngděng,7
同感,tónggǎn,7
同伙,tónghuǒ,7
同类,tónglèi,7
同盟,tóngméng,7
同年,tóngnián,7
同人,tóngrén,7
同志,tóngzhì,7
同舟共济,tóngzhōu-gòngjì,7
铜,tóng,7
统筹,tǒngchóu,7
统统,tǒngtǒng,7
统治,tǒngzhì,7
捅,tǒng,7
桶,tǒng,7
筒,tǒng,7
痛,tòng,7
痛心,tòngxīn,7
偷看,tōukàn,7
偷窥,tōukuī,7
偷懒,tōulǎn,7
头部,tóubù,7
头顶,tóudǐng,7
头号,tóuhào,7
头条,tóutiáo,7
头头是道,tóutóu-shìdào,7
头衔,tóuxián,7
头晕,tóuyūn,7
投奔,tóubèn,7
投稿,tóugǎo,7
投机,tóujī,7
投射,tóushè,7
投身,tóushēn,7
投降,tóuxiáng,7
透彻,tòuchè,7
透过,tòuguò,7
透气,tòuqì,7
透支,tòuzhī,7
凸,tū,7
凸显,tūxiǎn,7
秃,tū,7
突发,tūfā,7
突击,tūjī,7
突破口,tūpòkǒu,7
突如其来,tūrú-qílái,7
图表,túbiǎo,7
图像,túxiàng,7
图形,túxíng,7
图纸,túzhǐ,7
徒步,túbù,7
涂,tú,7
屠杀,túshā,7
土匪,tǔfěi,7
土壤,tǔrǎng,7
土生土长,tǔshēng-tǔzhǎng,7
团伙,tuánhuǒ,7
团聚,tuánjù,7
团员,tuányuán,7
团圆,tuányuán,7
推测,tuīcè,7
推辞,tuīcí,7
推断,tuīduàn,7
推翻,tuīfān,7
推荐,tuījiàn,7
推理,tuīlǐ,7
推敲,tuīqiāo,7
推算,tuīsuàn,7
推卸,tuīxiè,7
推选,tuīxuǎn,7
推移,tuīyí,7
颓废,tuífèi,7
退回,tuìhuí,7
退却,tuìquè,7
退让,tuìràng,7
退缩,tuìsuō,7
退休金,tuìxiūjīn,7
退学,tuìxué,7
退役,tuìyì,7
屯,tún,7
托付,tuōfù,7
拖累,tuōlěi,7
拖欠,tuōqiàn,7
拖延,tuōyán,7
脱节,tuōjié,7
脱口而出,tuōkǒu'érchū,7
脱落,tuōluò,7
脱身,tuōshēn,7
脱颖而出,tuōyǐng'érchū,7
驮,tuó,7
妥,tuǒ,7
妥当,tuǒdàng,7
妥善,tuǒshàn,7
妥协,tuǒxié,7
拓宽,tuòkuān,7
拓展,tuòzhǎn,7
唾液,tuòyè,7
挖掘,wājué,7
挖苦,wāku,7
瓦,wǎ,7
歪,wāi,7
歪曲,wāiqū,7
外表,wàibiǎo,7
外公,wàigōng,7
外行,wàiháng,7
外号,wàihào,7
外籍,wàijí,7
外贸,wàimào,7
外貌,wàimào,7
外婆,wàipó,7
外企,wàiqǐ,7
外星人,wàixīngrén,7
外形,wàixíng,7
外援,wàiyuán,7
丸,wán,7
完备,wánbèi,7
完毕,wánbì,7
完蛋,wándàn,7
完好,wánhǎo,7
玩耍,wánshuǎ,7
玩意儿,wányìr,7
顽固,wángù,7
挽,wǎn,7
挽回,wǎnhuí,7
挽救,wǎnjiù,7
晚间,wǎnjiān,7
晚年,wǎnnián,7
晚期,wǎnqī,7
惋惜,wǎnxī,7
万分,wànfēn,7
万古长青,wàngǔ-chángqīng,7
万能,wànnéng,7
万万,wànwàn,7
万无一失,wànwú-yīshī,7
汪洋,wāngyáng,7
亡羊补牢,wángyáng-bǔláo,7
王国,wángguó,7
王牌,wángpái,7
网点,wǎngdiǎn,7
网民,wǎngmín,7
往常,wǎngcháng,7
往返,wǎngfǎn,7
往日,wǎngrì,7
往事,wǎngshì,7
妄想,wàngxiǎng,7
忘不了,wàng bu liǎo,7
忘掉,wàngdiào,7
旺,wàng,7
旺季,wàngjì,7
旺盛,wàngshèng,7
望,wàng,7
望远镜,wàngyuǎnjìng,7
危及,wēijí,7
危急,wēijí,7
威风,wēifēng,7
威力,wēilì,7
威慑,wēishè,7
威信,wēixìn,7
微不足道,wēibùzúdào,7
微观,wēiguān,7
微妙,wēimiào,7
微弱,wēiruò,7
微型,wēixíng,7
为人,wéirén,7
违背,wéibèi,7
